PaymentID,LoanID,AmountPaid,PaymentDate,RemainingBalance
665,107,4722.29,2025-03-16,45539.68
666,108,14746.16,2021-11-02,177087.05
667,108,28785.94,2023-03-10,148301.11
668,108,28375.29,2024-06-13,119925.82
669,109,21324.87,2021-03-19,151084.43
670,109,17818.9,2023-01-28,133265.53
671,109,38911.18,2023-06-06,94354.35
672,109,7193.8,2025-05-01,87160.55
673,109,15887.18,2027-04-23,71273.37
674,109,14155.11,2027-07-24,57118.26
675,109,16843.34,2028-12-28,40274.92
676,110,25016.71,2026-04-01,271516.86
677,110,62381.8,2029-05-24,209135.06
678,110,22676.39,2029-11-19,186458.67
679,110,46839.55,2032-03-08,139619.12
680,110,24848.88,2033-11-08,114770.24
681,110,6036.81,2034-07-25,108733.43
682,111,5014.4,2021-10-07,42226.69
683,111,5246.0,2025-06-28,36980.69
684,111,10644.86,2025-09-19,26335.83
685,111,3257.98,2026-07-03,23077.85
686,111,6696.26,2027-12-05,16381.59
687,111,3201.64,2028-05-29,13179.95
688,111,2155.64,2028-06-25,11024.31
689,111,1665.4,2028-07-31,9358.91
690,111,2471.34,2028-12-05,6887.57
691,111,368.33,2029-11-29,6519.24
692,112,63535.29,2022-04-07,230063.82
693,112,42548.99,2022-05-07,187514.83
694,112,48898.08,2022-11-01,138616.75
695,112,39460.85,2022-12-27,99155.9
696,112,14007.16,2023-01-16,85148.74
697,112,7398.05,2023-10-04,77750.69
698,113,26700.14,2024-08-25,345257.65
699,113,71710.84,2026-04-04,273546.81
700,113,52718.99,2026-09-19,220827.82
701,113,62334.36,2030-10-13,158493.46
702,113,23348.52,2031-07-19,135144.94
703,113,26730.64,2031-09-18,108414.3
704,114,7367.23,2021-07-10,33284.79
705,114,4804.19,2023-05-28,28480.6
706,114,6111.18,2023-06-03,22369.42
707,114,5674.5,2024-02-12,16694.92
708,114,4984.99,2024-06-08,11709.93
709,114,2366.05,2024-10-21,9343.88
710,114,500.61,2024-12-12,8843.27
711,115,12374.4,2025-12-14,113643.54
712,115,23358.1,2026-07-24,90285.44
713,115,22799.16,2028-11-04,67486.28
714,115,9319.4,2029-07-29,58166.88
715,115,5041.63,2031-07-02,53125.25
716,115,13007.09,2031-09-01,40118.16
717,116,50350.3,2026-03-13,220763.74
718,116,16672.12,2029-09-11,204091.62
719,116,56915.94,2029-10-22,147175.68
720,116,10660.67,2029-12-05,136515.01
721,116,25968.76,2030-06-09,110546.25
722,117,42874.95,2023-09-30,267395.11
723,117,61584.79,2024-03-15,205810.32
724,117,36779.97,2025-08-13,169030.35
725,118,50983.3,2022-04-14,430908.32
726,118,101930.12,2023-06-14,328978.2
727,118,57545.75,2024-05-10,271432.45
728,119,4444.55,2024-08-11,37627.45
729,119,7312.19,2024-11-13,30315.26
730,119,2913.63,2028-01-12,27401.63
731,119,3965.67,2028-07-29,23435.96
732,119,1991.57,2029-04-11,21444.39
733,119,5086.57,2031-08-19,16357.82
734,120,16828.87,2020-11-30,74656.74
735,120,21151.77,2023-12-17,53504.97
736,120,11741.13,2025-05-23,41763.84
737,120,2929.39,2025-06-10,38834.45
738,120,8928.94,2026-04-04,29905.51
739,120,3014.53,2026-05-06,26890.98
740,120,7572.58,2026-07-21,19318.4
741,120,1336.83,2027-07-23,17981.57
742,121,29857.96,2026-04-07,93973.49
743,121,5052.62,2026-06-25,88920.87
744,121,22956.75,2027-03-18,65964.12
745,121,15344.25,2027-05-31,50619.87
746,121,9956.37,2030-10-13,40663.5
747,122,82178.67,2021-07-15,262380.97
748,122,56523.9,2021-08-17,205857.07
749,122,61409.54,2021-09-02,144447.53
750,122,24577.58,2021-11-14,119869.95
751,122,27718.49,2021-12-14,92151.46
752,122,6130.35,2021-12-21,86021.11
753,122,5755.66,2022-01-31,80265.45
754,123,34521.11,2023-10-19,248558.87
755,123,18194.49,2023-11-20,230364.38
756,123,55314.41,2023-12-15,175049.97
757,123,42254.75,2027-12-04,132795.22
758,123,11839.58,2029-03-26,120955.64
759,123,35182.98,2029-07-03,85772.66
760,124,15865.4,2025-05-02,193769.86
761,124,51227.02,2025-10-11,142542.84
762,124,19200.89,2026-01-15,123341.95
763,124,9038.67,2026-03-09,114303.28
764,124,32061.39,2026-06-20,82241.89
765,124,14274.66,2026-06-26,67967.23
766,124,18383.4,2026-08-27,49583.83
767,124,11030.97,2027-10-08,38552.86
768,124,8462.39,2028-01-10,30090.47
769,125,30123.58,2027-06-20,86352.21
770,125,17596.87,2027-07-16,68755.34
771,125,5705.76,2029-02-23,63049.58
772,125,8073.08,2033-02-12,54976.5
773,126,32144.21,2025-04-08,313141.72
774,126,76922.85,2025-08-31,236218.87
775,126,53024.13,2025-12-13,183194.74
776,126,50254.0,2027-05-31,132940.74
777,126,27412.86,2028-03-04,105527.88
778,126,5464.18,2028-05-28,100063.7
779,126,11487.77,2028-12-25,88575.93
780,126,17674.4,2029-01-12,70901.53
781,126,4200.72,2031-06-05,66700.81
782,127,31862.92,2022-04-14,200508.25
783,127,18647.3,2023-03-04,181860.95
784,127,17561.9,2023-11-16,164299.05
785,127,13827.16,2023-12-03,150471.89
786,127,25018.83,2024-09-28,125453.06
787,127,10926.74,2024-10-19,114526.32
788,127,18683.24,2025-06-17,95843.08
789,127,24553.24,2025-07-13,71289.84
790,128,46884.73,2024-09-18,152165.43
791,128,14762.41,2024-10-12,137403.02
792,128,24499.49,2025-03-28,112903.53
793,128,8002.38,2025-04-18,104901.15
794,128,13418.84,2025-08-18,91482.31
795,128,19065.15,2025-11-09,72417.16
796,128,19254.48,2026-04-13,53162.68
797,128,13494.86,2027-09-18,39667.82
798,128,2848.8,2028-09-04,36819.02
799,128,7121.68,2029-01-07,29697.34
800,129,12680.67,2023-06-19,54377.77
801,129,12030.7,2023-08-03,42347.07
802,129,10158.04,2023-12-02,32189.03
803,129,3998.15,2023-12-04,28190.88
804,129,5204.01,2023-12-16,22986.87
805,129,2665.3,2023-12-29,20321.57
806,129,2726.99,2024-01-01,17594.58
807,129,4881.41,2024-01-03,12713.17
808,130,5838.66,2025-08-25,58470.4
809,130,15878.52,2025-08-28,42591.88
810,130,8364.94,2025-11-12,34226.94
811,130,4269.73,2026-11-08,29957.21
812,130,3657.65,2027-07-11,26299.56
813,131,29242.12,2023-05-17,467198.71
814,131,31310.68,2023-12-31,435888.03
815,131,110784.29,2024-06-07,325103.74
816,131,81494.95,2025-04-12,243608.79
817,131,31049.87,2025-09-22,212558.92
818,131,54638.54,2028-02-17,157920.38
819,131,17076.22,2029-01-12,140844.16
820,131,20353.52,2030-06-20,120490.64
821,132,3263.66,2023-09-04,35189.88
822,132,3392.83,2023-09-25,31797.05
823,132,4892.92,2024-01-14,26904.13
824,132,3589.43,2024-05-20,23314.7
825,133,146837.45,2024-11-12,352238.2
826,133,69683.99,2025-02-24,282554.21
827,133,15632.2,2025-04-21,266922.01
828,133,24550.93,2027-03-30,242371.08
829,133,57535.1,2027-10-13,184835.98
830,134,49220.57,2022-09-25,139356.02
831,134,37420.23,2023-01-23,101935.79
832,134,13167.14,2024-01-01,88768.65
833,134,5593.05,2024-11-15,83175.6
834,134,12977.53,2026-06-04,70198.07
835,134,6990.63,2026-07-10,63207.44
836,135,46479.12,2023-06-16,131886.81
837,135,20094.62,2024-08-23,111792.19
838,135,18118.72,2024-11-18,93673.47
839,135,20902.89,2024-12-12,72770.58
840,135,11144.0,2028-04-11,61626.58
841,136,120345.57,2024-08-05,296685.61
842,136,72217.57,2026-04-24,224468.04
843,136,41830.8,2027-10-12,182637.24
844,136,25093.78,2028-04-12,157543.46
845,137,44133.98,2023-01-23,304046.5
846,137,71882.31,2023-04-04,232164.19
847,137,17524.84,2023-12-13,214639.35
848,137,47528.8,2023-12-17,167110.55
849,137,21137.06,2024-04-10,145973.49
850,137,33133.51,2024-08-14,112839.98
851,137,14937.36,2024-09-08,97902.62
852,137,9466.53,2025-06-18,88436.09
853,137,15168.09,2025-09-30,73268.0
854,137,15834.86,2025-10-12,57433.14
855,138,55941.1,2021-04-24,248354.99
856,138,54389.43,2021-06-03,193965.56
857,138,56330.88,2021-10-24,137634.68
858,138,33724.97,2021-12-27,103909.71
859,138,7794.99,2022-02-17,96114.72
860,138,11301.44,2022-03-05,84813.28
861,138,4783.9,2022-05-03,80029.38
862,138,5359.63,2022-07-18,74669.75
863,138,8794.55,2023-03-25,65875.2
864,139,63025.21,2024-02-06,429997.84
865,139,40655.12,2024-08-10,389342.72
866,139,29769.87,2026-10-23,359572.85
867,139,37022.35,2026-10-27,322550.5
868,139,85046.3,2027-01-17,237504.2
869,139,19170.73,2029-07-23,218333.47
870,139,35251.85,2029-11-02,183081.62
871,139,32175.68,2029-12-13,150905.94
872,139,34192.07,2031-06-14,116713.87
873,139,15868.88,2031-12-14,100844.99
874,140,92572.79,2021-04-10,378326.08
875,140,28110.41,2022-03-21,350215.67
876,140,34277.15,2025-05-23,315938.52
877,140,27627.84,2025-06-14,288310.68
878,141,42264.7,2022-04-19,142200.37
879,141,39145.84,2024-08-12,103054.53
880,141,18232.89,2025-01-22,84821.64
881,141,14725.43,2025-06-08,70096.21
882,141,11301.45,2025-06-25,58794.76
883,141,11772.08,2025-10-18,47022.68
884,141,9301.65,2026-02-22,37721.03
885,142,43030.74,2022-08-03,371945.59
886,142,27695.85,2022-09-02,344249.74
887,142,67586.13,2023-07-22,276663.61
888,142,24008.39,2023-11-17,252655.22
889,142,59276.34,2024-09-28,193378.88
890,142,54359.06,2027-02-28,139019.82
891,143,22914.26,2021-04-27,137283.75
892,143,35285.42,2022-04-11,101998.33
893,143,21865.92,2023-07-12,80132.41
894,143,12233.27,2024-07-05,67899.14
895,144,26579.12,2024-03-16,216121.98
896,144,57512.17,2024-06-25,158609.81
897,144,13725.89,2026-04-24,144883.92
898,144,27753.0,2026-09-13,117130.92
899,145,129751.48,2024-01-09,335708.58
900,145,39919.99,2025-01-13,295788.59
901,145,23396.57,2025-04-16,272392.02
902,145,32917.88,2025-10-03,239474.14
903,145,15580.42,2025-10-04,223893.72
904,145,27773.42,2026-02-23,196120.3
905,145,13687.25,2026-07-18,182433.05
906,146,98813.87,2024-08-08,367420.93
907,146,43336.7,2024-10-31,324084.23
908,146,36246.46,2024-11-07,287837.77
909,146,17739.94,2024-11-20,270097.83
910,147,2135.64,2027-01-16,10896.22
911,147,2567.41,2027-02-21,8328.81
912,147,1352.87,2027-06-17,6975.94
913,148,56443.43,2024-03-05,382294.53
914,148,72057.82,2024-12-16,310236.71
915,148,41035.96,2025-04-23,269200.75
916,148,33464.72,2025-07-05,235736.03
917,149,38589.6,2020-09-05,259099.76
918,149,73545.97,2022-09-17,185553.79
919,149,26120.49,2025-05-03,159433.3
920,149,27664.39,2025-06-30,131768.91
921,150,44810.36,2023-02-10,229521.82
922,150,25935.1,2024-08-21,203586.72
923,150,52641.69,2024-11-18,150945.03
924,150,33188.13,2025-04-17,117756.9
925,150,19234.47,2025-09-28,98522.43
926,150,16672.15,2026-09-17,81850.28
927,150,9938.11,2027-09-22,71912.17
928,150,8927.37,2027-11-03,62984.8
929,150,6598.61,2027-11-08,56386.19
930,151,27742.76,2021-02-15,171769.16
931,151,51024.47,2021-05-22,120744.69
932,151,21421.8,2021-06-03,99322.89
933,151,23561.01,2021-08-30,75761.88
934,151,18855.25,2021-09-25,56906.63
935,151,14025.18,2022-05-18,42881.45
936,151,3306.07,2022-09-11,39575.38
937,151,8427.28,2022-10-13,31148.1
938,151,4134.47,2023-01-25,27013.63
939,151,2606.9,2023-05-24,24406.73
940,152,63908.4,2023-10-02,375562.82
941,152,105493.27,2024-02-07,270069.55
942,152,38978.81,2027-06-27,231090.74
943,152,39113.62,2027-12-20,191977.12
944,153,84337.15,2023-07-16,270413.22
945,153,38986.73,2025-03-19,231426.49
946,153,67770.7,2027-10-15,163655.79
947,153,29847.81,2029-07-24,133807.98
948,153,11284.31,2030-09-21,122523.67
949,153,11221.51,2031-06-28,111302.16
950,154,32826.2,2026-01-24,104957.96
951,154,12903.21,2028-09-11,92054.75
952,154,25359.09,2031-03-12,66695.66
953,154,17038.06,2034-01-23,49657.6
954,155,31687.9,2021-10-20,101822.78
955,155,7540.05,2022-01-05,94282.73
956,155,13380.19,2023-09-03,80902.54
957,155,23574.88,2024-06-23,57327.66
958,155,14748.9,2025-03-24,42578.76
959,155,4314.59,2025-12-12,38264.17
960,155,2662.18,2026-12-03,35601.99
961,155,6289.62,2027-01-06,29312.37
962,155,5280.86,2028-07-17,24031.51
963,155,4557.48,2029-04-19,19474.03
964,156,55625.24,2024-05-26,188434.54
965,156,52189.62,2024-06-19,136244.92
966,156,20263.66,2026-03-07,115981.26
967,156,14156.44,2026-03-10,101824.82
968,156,24654.49,2026-06-16,77170.33
969,156,17449.77,2026-08-16,59720.56
970,156,4380.56,2027-02-26,55340.0
971,156,3830.58,2028-08-17,51509.42
972,157,30023.93,2021-10-28,86503.34
973,157,11042.87,2022-05-27,75460.47
974,157,19160.6,2022-07-29,56299.87
975,157,4005.92,2024-06-09,52293.95
976,157,5284.31,2025-12-07,47009.64
977,158,91244.58,2024-01-22,343876.57
978,158,27190.6,2025-02-24,316685.97
979,158,32141.43,2025-09-12,284544.54
980,159,107594.59,2023-06-08,299137.67
981,159,76392.62,2029-07-03,222745.05
982,159,52409.04,2030-04-05,170336.01
983,160,5216.77,2023-07-17,43124.76
984,160,8200.82,2025-11-13,34923.94
985,160,2907.92,2025-11-16,32016.02
986,160,5289.78,2027-09-16,26726.24
987,161,61672.29,2023-09-23,187898.29
988,161,52855.95,2023-10-30,135042.34
989,161,28782.6,2024-03-15,106259.74
990,161,24480.59,2026-11-20,81779.15
991,162,58424.81,2023-02-06,239437.11
992,162,58881.18,2024-01-13,180555.93
993,162,23568.01,2024-02-03,156987.92
994,162,35333.51,2024-02-28,121654.41
995,162,15759.82,2024-05-29,105894.59
996,162,20757.31,2024-10-03,85137.28
997,162,11906.59,2025-04-17,73230.69
998,162,12495.57,2025-08-28,60735.12
999,162,15357.01,2025-10-09,45378.11
1000,162,12250.25,2026-04-04,33127.86
1001,163,42505.66,2023-12-30,174451.91
1002,163,28453.11,2024-01-13,145998.8
1003,163,21793.9,2025-03-30,124204.9
1004,163,29296.42,2025-05-09,94908.48
1005,163,15640.85,2025-07-10,79267.63
1006,163,18433.78,2025-10-17,60833.85
1007,163,15344.26,2026-09-12,45489.59
1008,163,4522.0,2029-07-03,40967.59
1009,163,9378.67,2030-06-13,31588.92
1010,164,28180.19,2021-03-31,309467.46
1011,164,44615.71,2021-06-18,264851.75
1012,164,45273.25,2021-09-30,219578.5
1013,164,27255.11,2022-05-26,192323.39
1014,164,12144.68,2022-06-04,180178.71
1015,165,69427.24,2025-06-30,266104.02
1016,165,69793.5,2026-12-26,196310.52
1017,165,48611.43,2027-08-09,147699.09
1018,165,25750.02,2028-05-09,121949.07
1019,165,35999.89,2029-01-08,85949.18
1020,166,15253.03,2023-12-29,151924.73
1021,166,41991.05,2024-01-10,109933.68
1022,166,31304.96,2024-06-17,78628.72
1023,166,21010.13,2024-10-20,57618.59
1024,166,13128.91,2025-02-17,44489.68
1025,166,8438.26,2025-03-05,36051.42
1026,166,2595.0,2025-03-23,33456.42
1027,166,5336.5,2025-11-14,28119.92
1028,167,37166.91,2023-05-17,148659.96
1029,167,13664.89,2024-04-13,134995.07
1030,167,25670.7,2025-03-21,109324.37
1031,167,14144.72,2025-06-04,95179.65
1032,167,13099.74,2025-06-28,82079.91
1033,167,19728.17,2025-10-16,62351.74
1034,167,4020.76,2026-04-14,58330.98
1035,167,3896.64,2026-05-03,54434.34
1036,168,52921.59,2023-11-06,311167.13
1037,168,46775.95,2026-06-04,264391.18
1038,168,78908.47,2026-06-26,185482.71
1039,168,19988.63,2027-02-13,165494.08
1040,169,84108.59,2023-01-03,225473.29
1041,169,41673.86,2023-03-22,183799.43
1042,169,26777.88,2024-05-22,157021.55
1043,169,46536.84,2025-02-16,110484.71
1044,169,31412.42,2026-11-03,79072.29
1045,169,13784.38,2028-04-27,65287.91
1046,169,18750.31,2029-04-27,46537.6
1047,169,10348.03,2030-04-05,36189.57
1048,170,9887.84,2022-05-11,87138.03
1049,170,7968.81,2023-04-23,79169.22
1050,170,17308.5,2024-07-10,61860.72
1051,170,10698.3,2024-12-22,51162.42
1052,170,10292.5,2025-02-11,40869.92
1053,170,4530.2,2026-01-24,36339.72
1054,171,13639.29,2022-06-11,73809.34
1055,171,4274.3,2022-10-26,69535.04
1056,171,4120.04,2023-08-06,65415.0
1057,171,7977.73,2024-03-18,57437.27
1058,171,14966.15,2024-09-27,42471.12
1059,171,3504.6,2025-03-05,38966.52
1060,171,9204.67,2025-05-20,29761.85
1061,171,8013.14,2025-11-03,21748.71
1062,171,4504.53,2026-04-05,17244.18
1063,171,4268.55,2026-06-19,12975.63
1064,172,98268.11,2022-02-15,380271.46
1065,172,72278.14,2022-03-03,307993.32
1066,172,50680.8,2022-11-03,257312.52
1067,172,25353.9,2022-11-12,231958.62
1068,172,61584.07,2023-08-17,170374.55
1069,172,13702.81,2024-02-23,156671.74
1070,172,17591.84,2024-06-17,139079.9
1071,172,40504.46,2024-07-18,98575.44
1072,172,7018.1,2024-11-12,91557.34
1073,173,38058.49,2023-02-05,139154.51
1074,173,40109.77,2023-05-19,99044.74
1075,173,20320.66,2024-02-08,78724.08
1076,173,15897.33,2024-12-22,62826.75
1077,173,10886.52,2026-07-04,51940.23
1078,173,5940.22,2026-10-12,46000.01
1079,173,7855.74,2028-07-18,38144.27
1080,173,4752.42,2028-08-09,33391.85
1081,173,6710.83,2028-08-10,26681.02
1082,173,6512.78,2030-04-23,20168.24
1083,174,86704.33,2022-05-26,385557.5
1084,174,114443.17,2022-10-21,271114.33
1085,174,52009.83,2023-07-30,219104.5
1086,174,55924.57,2023-08-07,163179.93
1087,174,19641.79,2023-11-14,143538.14
1088,174,20184.56,2024-01-05,123353.58
1089,175,34203.68,2024-11-26,260864.54
1090,175,56304.0,2025-01-10,204560.54
1091,175,32803.59,2025-01-14,171756.95
1092,175,11254.74,2025-01-30,160502.21
1093,175,12852.32,2025-02-02,147649.89
1094,175,16009.54,2025-05-24,131640.35
1095,175,18902.96,2025-06-26,112737.39
1096,175,23382.47,2025-07-05,89354.92
1097,175,19361.65,2025-09-29,69993.27
1098,175,14905.55,2025-10-07,55087.72
1099,176,8621.43,2026-11-17,111568.34
1100,176,13266.53,2027-02-03,98301.81
1101,176,26410.52,2027-03-20,71891.29
1102,176,10415.41,2028-12-25,61475.88
1103,177,24856.1,2024-09-14,67046.16
1104,177,19857.85,2025-07-23,47188.31
1105,177,8915.42,2027-03-08,38272.89
1106,177,7226.54,2028-08-10,31046.35
1107,177,7024.24,2033-02-03,24022.11
1108,177,4486.83,2033-11-19,19535.28
1109,177,4081.14,2033-12-15,15454.14
1110,178,21407.84,2023-04-20,125809.18
1111,178,22879.05,2024-05-28,102930.13
1112,178,6287.31,2025-01-10,96642.82
1113,178,13034.4,2025-03-22,83608.42
1114,178,7512.48,2025-07-16,76095.94
1115,178,6160.47,2025-08-04,69935.47
1116,178,18883.71,2026-06-27,51051.76
1117,178,9297.07,2027-03-05,41754.69
1118,179,19348.88,2024-09-28,104474.22
1119,179,5366.89,2025-08-30,99107.33
1120,179,18489.12,2025-12-25,80618.21
1121,179,13221.51,2026-01-28,67396.7
1122,179,12603.37,2026-12-27,54793.33
1123,179,5194.01,2028-07-22,49599.32
1124,180,64490.32,2021-04-13,432724.31
1125,180,77759.34,2024-06-23,354964.97
1126,180,68530.58,2026-09-29,286434.39
1127,180,73508.15,2028-02-08,212926.24
1128,181,27993.37,2024-12-06,165301.96
1129,181,15741.54,2025-03-05,149560.42
1130,181,43428.67,2025-04-20,106131.75
1131,181,25262.39,2025-09-01,80869.36
1132,181,14550.47,2026-12-18,66318.89
1133,182,25021.77,2022-03-10,308120.93
1134,182,49449.81,2024-10-12,258671.12
1135,182,46012.14,2025-11-18,212658.98
1136,182,16415.4,2026-04-29,196243.58
1137,182,41591.86,2027-02-17,154651.72
1138,182,12112.2,2027-03-08,142539.52
1139,182,8101.8,2028-05-25,134437.72
1140,182,25425.58,2028-10-16,109012.14
1141,182,31604.04,2028-10-25,77408.1
1142,182,6743.95,2029-02-18,70664.15
1143,183,39983.56,2024-09-06,410127.4
1144,183,53118.15,2025-01-25,357009.25
1145,183,101241.94,2026-08-15,255767.31
1146,183,21691.23,2027-11-11,234076.08
1147,183,63857.62,2027-11-30,170218.46
1148,184,58981.24,2022-02-15,283099.74
1149,184,61864.38,2022-03-28,221235.36
1150,184,62563.31,2023-03-11,158672.05
1151,185,69908.44,2024-04-29,229347.73
1152,185,47509.8,2025-05-03,181837.93
1153,185,42175.51,2025-10-25,139662.42
1154,185,23777.7,2028-09-10,115884.72
1155,185,15138.14,2029-11-29,100746.58
1156,185,24960.98,2031-02-21,75785.6
1157,185,15603.95,2031-05-27,60181.65
1158,186,50575.76,2027-07-12,345943.52
1159,186,100701.03,2028-09-23,245242.49
1160,186,25652.89,2031-01-26,219589.6
1161,186,41141.71,2031-05-03,178447.89
1162,186,14184.58,2033-12-05,164263.31
1163,187,15351.76,2026-05-21,282729.85
1164,187,48995.78,2026-08-06,233734.07
1165,187,18703.07,2026-09-26,215031.0
1166,187,37897.21,2027-02-23,177133.79
1167,187,46213.96,2027-05-14,130919.83
1168,187,28131.75,2028-01-28,102788.08
1169,187,26498.8,2028-06-25,76289.28
1170,187,14612.47,2028-09-04,61676.81
1171,187,11579.07,2028-10-23,50097.74
1172,188,27440.56,2024-06-29,78587.75
1173,188,19269.24,2024-08-09,59318.51
1174,188,6767.79,2024-08-25,52550.72
1175,188,4424.31,2024-10-04,48126.41
1176,188,9796.34,2025-04-29,38330.07
1177,189,37006.35,2027-08-09,156656.58
1178,189,10295.73,2027-09-22,146360.85
1179,189,36074.89,2028-04-28,110285.96
1180,189,16018.27,2031-05-12,94267.69
1181,190,86539.02,2024-01-28,213695.18
1182,190,38954.31,2024-02-10,174740.87
1183,190,35935.62,2024-04-25,138805.25
1184,190,37344.71,2024-05-10,101460.54
1185,190,12721.08,2024-07-22,88739.46
1186,191,19413.56,2023-05-10,178099.4
1187,191,47821.81,2024-05-25,130277.59
1188,191,33885.75,2024-07-28,96391.84
1189,191,8823.97,2024-11-07,87567.87
1190,191,23282.58,2025-06-27,64285.29
1191,191,7974.25,2026-04-10,56311.04
1192,191,8069.32,2026-11-17,48241.72
1193,191,11711.49,2026-12-27,36530.23
1194,191,3524.42,2027-05-04,33005.81
1195,191,8482.96,2029-10-05,24522.85
1196,192,40906.86,2024-07-12,312597.34
1197,192,34868.54,2026-12-02,277728.8
1198,192,53294.12,2027-03-14,224434.68
1199,193,100337.51,2023-11-11,273738.24
1200,193,59757.87,2024-02-05,213980.37
