AccountID,CustomerID,AccountType,Balance,Currency,Status,BranchID,CreatedDate
1866,942,Joint,57552.6,EUR,Active,3,2022-06-30
1867,942,Savings,37299.06,GBP,Inactive,9,2021-07-18
1868,942,Savings,2278.93,USD,Active,1,2025-03-03
1869,943,Savings,59355.27,UZS,Closed,4,2020-10-04
1870,943,Checking,51890.88,EUR,Active,3,2025-05-15
1871,944,Checking,84054.17,UZS,Inactive,10,2020-09-27
1872,945,Savings,54891.65,USD,Closed,2,2025-01-29
1873,945,Business,72075.89,EUR,Inactive,10,2021-11-10
1874,945,Checking,18846.11,UZS,Closed,3,2023-06-13
1875,946,Business,78791.82,UZS,Closed,10,2025-04-22
1876,946,Business,58906.81,USD,Inactive,1,2020-08-11
1877,947,Joint,76478.09,EUR,Closed,3,2022-08-03
1878,948,Joint,18057.46,GBP,Inactive,10,2022-10-28
1879,948,Business,53234.51,UZS,Active,6,2020-06-29
1880,949,Business,49357.61,USD,Closed,4,2021-05-26
1881,949,Business,62414.42,EUR,Inactive,9,2022-04-23
1882,949,Savings,3728.23,UZS,Inactive,7,2021-07-21
1883,950,Checking,84757.05,USD,Closed,10,2024-03-26
1884,950,Checking,10122.9,USD,Inactive,9,2024-08-06
1885,950,Joint,8955.04,USD,Inactive,3,2024-09-15
1886,951,Savings,5930.58,UZS,Closed,2,2024-09-24
1887,951,Checking,91179.07,GBP,Active,3,2024-12-25
1888,952,Business,3055.24,GBP,Closed,4,2021-09-18
1889,952,Joint,93835.2,EUR,Closed,9,2024-02-19
1890,952,Joint,17024.27,EUR,Active,1,2022-05-17
1891,953,Checking,6038.54,GBP,Inactive,8,2022-09-20
1892,954,Checking,36874.38,UZS,Inactive,8,2022-03-06
1893,955,Savings,51279.14,EUR,Closed,7,2021-04-05
1894,956,Savings,94457.27,EUR,Closed,9,2024-12-06
1895,956,Savings,16606.66,EUR,Closed,10,2024-08-28
1896,956,Savings,41876.91,GBP,Closed,7,2025-06-14
1897,957,Savings,88079.54,EUR,Closed,3,2022-04-17
1898,958,Business,74375.64,USD,Closed,7,2022-03-22
1899,959,Joint,4061.17,USD,Inactive,1,2024-07-03
1900,960,Business,10999.18,GBP,Inactive,10,2025-01-22
1901,961,Joint,3551.33,USD,Closed,3,2021-01-22
1902,961,Joint,8714.59,USD,Closed,8,2020-12-17
1903,961,Savings,85029.43,GBP,Closed,6,2024-12-15
1904,962,Savings,39389.79,EUR,Active,4,2021-11-30
1905,962,Business,79640.57,USD,Closed,1,2024-09-22
1906,962,Savings,5363.04,USD,Active,7,2021-12-20
1907,963,Joint,99902.25,GBP,Closed,6,2021-11-17
1908,963,Business,70802.3,EUR,Inactive,5,2023-03-18
1909,964,Checking,29446.48,EUR,Inactive,5,2024-08-13
1910,964,Savings,11611.21,EUR,Closed,1,2020-10-01
1911,964,Savings,82763.86,UZS,Active,7,2020-11-21
1912,965,Business,83303.18,UZS,Active,1,2024-03-07
1913,965,Checking,17082.16,USD,Closed,7,2024-10-21
1914,966,Joint,94250.24,UZS,Inactive,7,2020-11-15
1915,967,Savings,27814.41,GBP,Active,4,2024-12-22
1916,968,Savings,35724.42,UZS,Active,4,2021-03-21
1917,969,Joint,30620.06,UZS,Active,9,2024-12-11
1918,970,Checking,1216.7,GBP,Active,3,2024-11-17
1919,970,Checking,39790.22,GBP,Closed,10,2021-12-18
1920,970,Joint,17426.48,EUR,Inactive,7,2022-06-27
1921,971,Checking,69773.41,USD,Active,3,2024-05-28
1922,972,Joint,53177.83,GBP,Inactive,8,2024-05-30
1923,972,Checking,10387.66,USD,Inactive,8,2024-10-26
1924,973,Joint,38511.97,GBP,Inactive,7,2024-02-23
1925,974,Checking,84894.46,USD,Inactive,7,2021-11-20
1926,974,Joint,76037.0,UZS,Closed,2,2021-04-21
1927,974,Joint,86289.48,USD,Active,7,2021-12-20
1928,975,Savings,7571.3,GBP,Active,9,2021-01-28
1929,976,Checking,69041.05,UZS,Closed,8,2020-07-02
1930,977,Joint,48449.6,UZS,Closed,6,2024-03-16
1931,977,Savings,62815.41,USD,Closed,3,2025-02-21
1932,978,Joint,46983.04,USD,Active,3,2024-04-15
1933,978,Business,50080.3,USD,Closed,3,2024-12-21
1934,979,Business,6006.96,UZS,Inactive,5,2022-05-20
1935,980,Checking,9818.72,USD,Active,3,2020-07-29
1936,980,Business,9496.49,UZS,Inactive,9,2023-12-11
1937,980,Savings,89734.93,EUR,Active,2,2023-05-25
1938,981,Business,85024.91,GBP,Inactive,7,2023-03-18
1939,981,Checking,37800.67,EUR,Active,4,2022-09-15
1940,982,Savings,36766.2,EUR,Active,9,2025-05-20
1941,983,Checking,34097.44,UZS,Active,9,2023-02-15
1942,983,Checking,4090.2,GBP,Active,1,2023-07-03
1943,983,Joint,18403.88,USD,Closed,7,2024-09-12
1944,984,Business,39759.57,UZS,Closed,9,2023-03-21
1945,985,Joint,89444.91,EUR,Inactive,5,2020-06-26
1946,985,Checking,2423.43,USD,Closed,4,2021-08-02
1947,985,Savings,67138.06,USD,Closed,6,2022-09-23
1948,986,Savings,9693.97,GBP,Active,5,2021-03-20
1949,987,Checking,43408.32,USD,Inactive,5,2021-11-16
1950,988,Business,58828.35,EUR,Active,10,2024-05-11
1951,988,Savings,82975.15,GBP,Inactive,9,2020-10-12
1952,988,Joint,13310.31,USD,Active,1,2024-02-04
1953,989,Checking,98778.44,GBP,Inactive,9,2024-10-16
1954,989,Savings,79510.78,GBP,Active,1,2024-10-25
1955,990,Checking,44994.78,UZS,Closed,5,2023-11-12
1956,990,Business,93831.7,USD,Inactive,9,2025-05-07
1957,990,Joint,89535.33,UZS,Inactive,6,2023-12-17
1958,991,Savings,35672.85,GBP,Inactive,9,2024-10-31
1959,991,Business,65836.99,GBP,Active,2,2022-10-05
1960,992,Savings,18323.36,USD,Active,7,2020-09-02
1961,992,Business,27514.14,UZS,Inactive,2,2025-04-08
1962,993,Business,93453.9,GBP,Inactive,5,2024-05-27
1963,994,Business,54224.75,EUR,Closed,9,2022-08-18
1964,994,Checking,21098.99,UZS,Active,4,2023-07-26
1965,995,Savings,89796.18,USD,Closed,1,2021-11-03
1966,995,Joint,26486.63,GBP,Inactive,10,2020-08-17
1967,995,Joint,68963.4,EUR,Active,4,2021-12-25
1968,996,Business,12334.31,EUR,Inactive,5,2021-10-21
1969,996,Joint,8723.44,GBP,Inactive,2,2021-05-10
1970,997,Checking,50863.65,USD,Closed,1,2021-03-18
1971,997,Business,31491.25,GBP,Closed,6,2022-09-16
1972,998,Business,91829.9,EUR,Inactive,9,2022-08-01
1973,998,Joint,62538.05,UZS,Closed,3,2023-07-01
1974,998,Checking,96035.29,UZS,Inactive,8,2025-03-30
1975,999,Savings,32615.8,EUR,Closed,1,2022-04-21
1976,999,Checking,75336.48,USD,Active,9,2024-11-16
1977,1000,Business,58270.27,GBP,Active,10,2023-08-03
1978,1000,Savings,61691.63,GBP,Closed,10,2022-06-13
1979,1000,Checking,80157.14,UZS,Closed,2,2023-09-21
